Source.Name,shape_left,shape_right,probability_left,probability_right,address_left,address_right,difficulty,shape_left_es,shape_right_es,probability_left_es,probability_right_es,address_left_es,address_right_es,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_es.thisRepN,trials_es.thisTrialN,trials_es.thisN,trials_es.thisIndex,image_back.started,image_welcome.started,Text_2.started,key_resp.started,key_resp.keys,key_resp.rt,image_back2.started,image_instruct1.started,text_3.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_back3.started,image_instruct2.started,text_4.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,image_background.started,image_left.started,image_right.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,chosen_side,chosen_probability,chosen_shape,outcome_left,outcome_right,chosen_outcome,image_background2.started,text.started,image_retained.started,image_back4.started,key_resp_4.started,image_instruct3.started,text_5.started,key_resp_4.keys,key_resp_4.rt,image_background3.started,image_left_es.started,image_right_es.started,mouse_es.started,mouse_es.x,mouse_es.y,mouse_es.leftButton,mouse_es.midButton,mouse_es.rightButton,mouse_es.clicked_name,chosen_side_es,chosen_probability_es,chosen_shape_es,outcome_left_es,outcome_right_es,chosen_outcome_es,image_background4.started,text_2.started.1,image_background4.stopped,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,Column1
Marri_EE_trial_2023-04-18_18h14.01.955.csv,triangle,square,0.4,0.6,triangle.png,square.png,,,,,,,,8,3,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,367.4515233,367.9033411,367.9033411,0.504518,-0.286111111,0.05,1,0,0,image_left,left,0.4,triangle,-1,-1,-1,368.8150854,368.8150854,368.8150854,,,,,,,,,,,,,,,,,,,,,,,,,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,circle,cross,0.9,0.1,circle.png,cross.png,,,,,,,,9,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,369.8193927,370.2881119,370.2881119,0.514549,-0.352777778,0.000925926,1,0,0,image_left,left,0.9,circle,1,-1,1,371.7256546,371.7256546,371.7256546,,,,,,,,,,,,,,,,,,,,,,,,,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,triangle,square,0.4,0.6,triangle.png,square.png,,,,,,,,9,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,372.7299573,373.2025454,373.2025454,0.5134308,-0.230555556,-0.012962963,1,0,0,image_left,left,0.4,triangle,1,1,1,373.8830742,373.8830742,373.8830742,,,,,,,,,,,,,,,,,,,,,,,,,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,circle,cross,0.9,0.1,circle.png,cross.png,,,,,,,,9,2,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,374.903429,375.3548457,375.3548457,0.5032857,-0.234259259,-0.013888889,1,0,0,image_left,left,0.9,circle,1,-1,1,376.2604986,376.2604986,376.2604986,,,,,,,,,,,,,,,,,,,,,,,,,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,square,triangle,0.6,0.4,square.png,triangle.png,,,,,,,,9,3,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,377.2705263,377.7481933,377.7481933,0.4995633,0.331481481,-0.016666667,1,0,0,image_right,right,0.4,triangle,1,-1,-1,378.8849485,378.8849485,378.8849485,,,,,,,,,,,,,,,,,,,,,,,,,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.9159381,379.9159381,379.9159381,379.9159381,space,1.1674882,,,,,,,,,,,,,,,,,,,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,circle,-0.2,0.9,0,circle.png,-0.2.png,,,,,0,0,0,0,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.2186469,381.6245342,381.6245342,0.5291815,-0.259259259,0.006481481,1,0,0,image_left_es,left,0.9,circle,1,-1,1,382.4647213,382.4647213,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,circle,0,0.9,0.5,circle.png,0.png,,,,,0,0,0,0,0,1,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.9657743,383.4293029,383.4293029,0.5018427,-0.259259259,0.006481481,1,0,0,image_left_es,left,0.9,circle,1,1,1,384.0364566,384.0364566,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,cross,0.2,0.1,0.2,cross.png,0.2.png,,,,,0,0,0,0,0,2,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.5729024,385.022514,385.022514,0.5105361,0.051851852,-0.200925926,1,0,0,image_right_es,right,0.2,0.2,1,1,1,387.3282514,387.3282514,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,circle,-0.4,0.9,0.3,circle.png,-0.4.png,,,,,0,0,0,0,0,3,3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.8626063,388.3212609,388.3212609,0.5120566,-0.232407407,0.02962963,1,0,0,image_left_es,left,0.9,circle,-1,-1,-1,388.9937183,388.9937183,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,circle,0.2,0.9,0.2,circle.png,0.2.png,,,,,0,0,0,0,0,4,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.5360956,390.0136321,390.0136321,0.5082802,-0.346296296,-0.000925926,1,0,0,image_left_es,left,0.9,circle,1,-1,1,390.8423138,390.8423138,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,cross,-0.4,0.1,0.3,cross.png,-0.4.png,,,,,0,0,0,0,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.3756245,391.8317166,391.8317166,0.5218405,0.35,-0.214814815,1,0,0,image_right_es,right,0.3,-0.4,1,1,1,394.7060681,394.7060681,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,triangle,0.2,0.4,0.2,triangle.png,0.2.png,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.2316342,395.688187,395.688187,0.5076052,-0.299074074,-0.016666667,1,0,0,image_left_es,left,0.4,triangle,-1,-1,-1,396.353065,396.353065,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,square,-0.8,0.6,0.1,square.png,-0.8.png,,,,,0,0,0,0,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.8944849,397.3558475,397.3558475,0.5252618,-0.299074074,-0.016666667,1,0,0,image_left_es,left,0.6,square,1,-1,1,397.8051024,397.8051024,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,triangle,0,0.4,0.5,triangle.png,0.png,,,,,0,0,0,0,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.340792,398.8178961,398.8178961,0.5006164,-0.299074074,-0.016666667,1,0,0,image_left_es,left,0.4,triangle,-1,-1,-1,399.4189902,399.4189902,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,square,-0.4,0.6,0.3,square.png,-0.4.png,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.9492704,400.4092888,400.4092888,0.515221,-0.299074074,-0.016666667,1,0,0,image_left_es,left,0.6,square,1,-1,1,400.909035,400.909035,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,square,0.4,0.6,0.7,square.png,0.4.png,,,,,0,0,0,0,0,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.4252962,401.9053361,401.9053361,0.5189474,-0.299074074,-0.016666667,1,0,0,image_left_es,left,0.6,square,-1,-1,-1,402.4786086,402.4786086,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,square,0,0.6,0.5,square.png,0.png,,,,,0,0,0,0,0,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0096954,403.4932928,403.4932928,0.5043348,-0.299074074,-0.016666667,1,0,0,image_left_es,left,0.6,square,1,1,1,404.0523572,404.0523572,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,triangle,-0.8,0.4,0.1,triangle.png,-0.8.png,,,,,0,0,0,0,0,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.5740005,405.0470139,405.0470139,0.5177844,-0.381481481,0.007407407,1,0,0,image_left_es,left,0.4,triangle,1,-1,1,406.5532681,406.5532681,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,triangle,-0.2,0.4,0,triangle.png,-0.2.png,,,,,0,0,0,0,0,13,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.0909695,407.5344477,407.5344477,0.509378,-0.35462963,-0.02037037,1,0,0,image_left_es,left,0.4,triangle,-1,-1,-1,408.2031012,408.2031012,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,cross,0.4,0.1,0.7,cross.png,0.4.png,,,,,0,0,0,0,0,14,14,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.7255094,409.1873728,409.1873728,0.5116912,0.09537037,0.144444444,1,0,0,image_right_es,right,0.7,0.4,-1,1,1,411.2239691,411.2239691,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,cross,0,0.1,0.5,cross.png,0.png,,,,,0,0,0,0,0,15,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.7737735,412.217227,412.217227,0.5135866,0.3,-0.006481481,1,0,0,image_right_es,right,0.5,0,-1,1,1,414.2633533,414.2633533,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,circle,0.8,0.9,0.9,circle.png,0.8.png,,,,,0,0,0,0,0,16,16,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.7842648,415.2592373,415.2592373,0.518328,-0.263888889,0.011111111,1,0,0,image_left_es,left,0.9,circle,1,1,1,416.6566142,416.6566142,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,triangle,0.4,0.4,0.7,triangle.png,0.4.png,,,,,0,0,0,0,0,17,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.1885393,417.6392233,417.6392233,0.5046223,0.448148148,-0.101851852,1,0,0,image_right_es,right,0.7,0.4,-1,1,1,421.390981,421.390981,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,circle,0.4,0.9,0.7,circle.png,0.4.png,,,,,0,0,0,0,0,18,18,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.9447274,422.388174,422.388174,0.5155077,-0.298148148,0.001851852,1,0,0,image_left_es,left,0.9,circle,1,-1,1,423.341925,423.341925,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,triangle,-0.4,0.4,0.3,triangle.png,-0.4.png,,,,,0,0,0,0,0,19,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.8889189,424.3465854,424.3465854,0.5220301,-0.243518519,-0.010185185,1,0,0,image_left_es,left,0.4,triangle,1,1,1,425.7693927,425.7693927,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,cross,-0.8,0.1,0.1,cross.png,-0.8.png,,,,,0,0,0,0,0,20,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.3085599,426.7646772,426.7646772,0.5101511,-0.331481481,-0.011111111,1,0,0,image_left_es,left,0.1,cross,-1,-1,-1,428.3502403,428.3502403,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,triangle,0.8,0.4,0.9,triangle.png,0.8.png,,,,,0,0,0,0,0,21,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.8602077,429.3509234,429.3509234,0.5017243,0.363888889,0.147222222,1,0,0,image_right_es,right,0.9,0.8,-1,1,1,430.9594082,430.9594082,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,cross,0.8,0.1,0.9,cross.png,0.8.png,,,,,0,0,0,0,0,22,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.4969012,431.9585578,431.9585578,0.5003345,0.012037037,0.210185185,1,0,0,image_right_es,right,0.9,0.8,-1,1,1,433.9273201,433.9273201,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,circle,-0.8,0.9,0.1,circle.png,-0.8.png,,,,,0,0,0,0,0,23,23,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.4599091,434.9192924,434.9192924,0.5139359,-0.218518519,0.009259259,1,0,0,image_left_es,left,0.9,circle,1,-1,1,435.7412451,435.7412451,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,square,-0.2,0.6,0,square.png,-0.2.png,,,,,0,0,0,0,0,24,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.2580774,436.7374786,436.7374786,0.518024,-0.252777778,0.025,1,0,0,image_left_es,left,0.6,square,1,-1,1,439.0699136,439.0699136,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,square,0.2,0.6,0.2,square.png,0.2.png,,,,,0,0,0,0,0,25,25,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.6067981,440.072254,440.072254,0.5008119,-0.251851852,0.030555556,1,0,0,image_left_es,left,0.6,square,-1,-1,-1,441.8031972,441.8031972,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,cross,-0.2,0.1,0,cross.png,-0.2.png,,,,,0,0,0,0,0,26,26,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.33001,442.7915037,442.7915037,0.5114319,0.466666667,-0.212962963,1,0,0,image_right_es,right,0,-0.2,-1,-1,-1,446.8154705,446.8154705,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,square,0.8,0.6,0.9,square.png,0.8.png,,,,,0,0,0,0,0,27,27,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.3504575,447.8231407,447.8231407,0.5033394,-0.337962963,0.089814815,1,0,0,image_left_es,left,0.6,square,1,1,1,449.0044379,449.0044379,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,1,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,square,-0.4,0.6,0.3,square.png,-0.4.png,,,,,0,1,1,1,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.5612517,449.98548,449.98548,0.5098096,-0.251851852,0.040740741,1,0,0,image_left_es,left,0.6,square,1,1,1,451.6948659,451.6948659,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,square,-0.2,0.6,0,square.png,-0.2.png,,,,,0,1,1,1,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.2197492,452.7075754,452.7075754,0.5015535,-0.251851852,0.040740741,1,0,0,image_left_es,left,0.6,square,-1,-1,-1,454.3645849,454.3645849,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,triangle,-0.8,0.4,0.1,triangle.png,-0.8.png,,,,,0,1,1,1,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.8988441,455.3667049,455.3667049,0.5184087,-0.293518519,-0.013888889,1,0,0,image_left_es,left,0.4,triangle,-1,-1,-1,456.3368145,456.3368145,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,triangle,0.2,0.4,0.2,triangle.png,0.2.png,,,,,0,1,1,1,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.860057,457.3298336,457.3298336,0.5119907,0.456481481,-0.082407407,1,0,0,image_right_es,right,0.2,0.2,1,-1,-1,462.2120293,462.2120293,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,cross,0,0.1,0.5,cross.png,0.png,,,,,0,1,1,1,0,4,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.7329202,463.2057686,463.2057686,0.5160543,0.183333333,0.175,1,0,0,image_right_es,right,0.5,0,-1,1,1,468.9097637,468.9097637,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,cross,0.2,0.1,0.2,cross.png,0.2.png,,,,,0,1,1,1,0,5,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.4298393,469.9014659,469.9014659,0.5131915,0.162962963,-0.09537037,1,0,0,image_right_es,right,0.2,0.2,-1,-1,-1,473.5354779,473.5354779,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,triangle,-0.2,0.4,0,triangle.png,-0.2.png,,,,,0,1,1,1,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.0647161,474.5180798,474.5180798,0.5083192,-0.282407407,0.016666667,1,0,0,image_left_es,left,0.4,triangle,-1,-1,-1,476.1570173,476.1570173,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,square,0.8,0.6,0.9,square.png,0.8.png,,,,,0,1,1,1,0,7,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.6780063,477.1672181,477.1672181,0.5046689,0.185185185,0.023148148,1,0,0,image_right_es,right,0.9,0.8,1,1,1,480.743004,480.743004,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,square,0.2,0.6,0.2,square.png,0.2.png,,,,,0,1,1,1,0,8,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.2934088,481.7507462,481.7507462,0.522971,-0.257407407,-0.000925926,1,0,0,image_left_es,left,0.6,square,-1,-1,-1,483.4689862,483.4689862,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,square,0.4,0.6,0.7,square.png,0.4.png,,,,,0,1,1,1,0,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.0022554,484.4694231,484.4694231,0.5206547,-0.257407407,-0.000925926,1,0,0,image_left_es,left,0.6,square,1,1,1,485.2138682,485.2138682,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,circle,0.2,0.9,0.2,circle.png,0.2.png,,,,,0,1,1,1,0,10,10,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.746519,486.2129893,486.2129893,0.4997541,-0.257407407,-0.000925926,1,0,0,image_left_es,left,0.9,circle,1,1,1,486.914507,486.914507,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,cross,0.4,0.1,0.7,cross.png,0.4.png,,,,,0,1,1,1,0,11,11,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.4454108,487.9051805,487.9051805,0.5093023,0.461111111,0.096296296,1,0,0,image_right_es,right,0.7,0.4,-1,1,1,490.6762968,490.6762968,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,triangle,0,0.4,0.5,triangle.png,0.png,,,,,0,1,1,1,0,12,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.2165462,491.6624102,491.6624102,0.5102198,-0.241666667,0.05462963,1,0,0,image_left_es,left,0.4,triangle,-1,-1,-1,493.0761089,493.0761089,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,circle,0,0.9,0.5,circle.png,0.png,,,,,0,1,1,1,0,13,13,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.6122767,494.0802729,494.0802729,0.5191591,-0.255555556,0.02962963,1,0,0,image_left_es,left,0.9,circle,1,-1,1,495.2297607,495.2297607,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,square,-0.8,0.6,0.1,square.png,-0.8.png,,,,,0,1,1,1,0,14,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.7419706,496.2055347,496.2055347,0.5067692,-0.323148148,-0.014814815,1,0,0,image_left_es,left,0.6,square,1,-1,1,497.268759,497.268759,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,circle,-0.2,0.9,0,circle.png,-0.2.png,,,,,0,1,1,1,0,15,15,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.7969345,498.2773063,498.2773063,0.5011563,-0.323148148,-0.014814815,1,0,0,image_left_es,left,0.9,circle,1,-1,1,499.1368244,499.1368244,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,square,0,0.6,0.5,square.png,0.png,,,,,0,1,1,1,0,16,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.6770152,500.1416046,500.1416046,0.5004997,-0.323148148,-0.014814815,1,0,0,image_left_es,left,0.6,square,1,1,1,501.0291527,501.0291527,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,triangle,0.8,0.4,0.9,triangle.png,0.8.png,,,,,0,1,1,1,0,17,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.5448818,502.0348551,502.0348551,0.5025257,0.085185185,-0.105555556,1,0,0,image_right_es,right,0.9,0.8,-1,1,1,505.2043685,505.2043685,,,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
Marri_EE_trial_2023-04-18_18h14.01.955.csv,,,,,,,3,circle,-0.8,0.9,0.1,circle.png,-0.8.png,,,,,0,1,1,1,0,18,18,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.7397488,506.1926462,506.1926462,0.5103861,-0.298148148,-0.005555556,1,0,0,image_left_es,left,0.9,circle,1,-1,1,506.9885353,506.9885353,507.5117682,507.5117682,Marri,1,2023-04-18_18h14.01.955,EE_trial,05-02-2022,60.917849230831614,
